0.000000e+00 0.000000e+00 2.732536e-14
1.244195e-01 1.240988e-01 8.392721e-02
2.488390e-01 2.462789e-01 1.665569e-01
3.732585e-01 3.646515e-01 2.466115e-01
4.976780e-01 4.773865e-01 3.228535e-01
6.220976e-01 5.827410e-01 3.941041e-01
7.465171e-01 6.790862e-01 4.592617e-01
8.709366e-01 7.649325e-01 5.173191e-01
9.953561e-01 8.389528e-01 5.673785e-01
1.119776e+00 9.000027e-01 6.086661e-01
1.244195e+00 9.471382e-01 6.405436e-01
1.368615e+00 9.796308e-01 6.625182e-01
1.493034e+00 9.969780e-01 6.742500e-01
1.617454e+00 9.989117e-01 6.755577e-01
1.741873e+00 9.854020e-01 6.664212e-01
1.866293e+00 9.566577e-01 6.469816e-01
1.990712e+00 9.131233e-01 6.175395e-01
2.115132e+00 8.554717e-01 5.785501e-01
2.239551e+00 7.845943e-01 5.306162e-01
2.363971e+00 7.015868e-01 4.744788e-01
2.488390e+00 6.077327e-01 4.110058e-01
2.612810e+00 5.044829e-01 3.411786e-01
2.737229e+00 3.934336e-01 2.660767e-01
2.861649e+00 2.763017e-01 1.868611e-01
2.986068e+00 1.548982e-01 1.047567e-01
3.110488e+00 3.109986e-02 2.103264e-02
3.234907e+00 -9.317927e-02 -6.301655e-02
3.359327e+00 -2.160178e-01 -1.460915e-01
3.483746e+00 -3.355167e-01 -2.269078e-01
3.608166e+00 -4.498284e-01 -3.042161e-01
3.732585e+00 -5.571856e-01 -3.768211e-01
3.857005e+00 -6.559286e-01 -4.436004e-01
3.981424e+00 -7.445308e-01 -5.035215e-01
4.105844e+00 -8.216223e-01 -5.556580e-01
4.230263e+00 -8.860114e-01 -5.992039e-01
4.354683e+00 -9.367024e-01 -6.334860e-01
4.479102e+00 -9.729119e-01 -6.579742e-01
4.603522e+00 -9.940798e-01 -6.722899e-01
4.727941e+00 -9.998791e-01 -6.762119e-01
4.852361e+00 -9.902199e-01 -6.696795e-01
4.976780e+00 -9.652517e-01 -6.527937e-01
5.101200e+00 -9.253605e-01 -6.258155e-01
5.225619e+00 -8.711629e-01 -5.891620e-01
5.350039e+00 -8.034970e-01 -5.433999e-01
5.474458e+00 -7.234087e-01 -4.892368e-01
5.598878e+00 -6.321364e-01 -4.275099e-01
5.723298e+00 -5.310911e-01 -3.591736e-01
5.847717e+00 -4.218350e-01 -2.852844e-01
5.972137e+00 -3.060573e-01 -2.069846e-01
6.096556e+00 -1.855478e-01 -1.254848e-01
6.220976e+00 -6.216964e-02 -4.204494e-02
6.345395e+00 6.216964e-02 4.204494e-02
6.469815e+00 1.855478e-01 1.254848e-01
6.594234e+00 3.060573e-01 2.069846e-01
6.718654e+00 4.218350e-01 2.852844e-01
6.843073e+00 5.310911e-01 3.591736e-01
6.967493e+00 6.321364e-01 4.275099e-01
7.091912e+00 7.234087e-01 4.892368e-01
7.216332e+00 8.034970e-01 5.433999e-01
7.340751e+00 8.711629e-01 5.891620e-01
7.465171e+00 9.253605e-01 6.258155e-01
7.589590e+00 9.652517e-01 6.527937e-01
7.714010e+00 9.902199e-01 6.696795e-01
7.838429e+00 9.998791e-01 6.762119e-01
7.962849e+00 9.940798e-01 6.722899e-01
8.087268e+00 9.729119e-01 6.579742e-01
8.211688e+00 9.367024e-01 6.334860e-01
8.336107e+00 8.860114e-01 5.992039e-01
8.460527e+00 8.216223e-01 5.556580e-01
8.584946e+00 7.445308e-01 5.035215e-01
8.709366e+00 6.559286e-01 4.436004e-01
8.833785e+00 5.571856e-01 3.768211e-01
8.958205e+00 4.498284e-01 3.042161e-01
9.082624e+00 3.355167e-01 2.269078e-01
9.207044e+00 2.160178e-01 1.460915e-01
9.331463e+00 9.317927e-02 6.301655e-02
9.455883e+00 -3.109986e-02 -2.103264e-02
9.580302e+00 -1.548982e-01 -1.047567e-01
9.704722e+00 -2.763017e-01 -1.868611e-01
9.829141e+00 -3.934336e-01 -2.660767e-01
9.953561e+00 -5.044829e-01 -3.411786e-01
1.007798e+01 -6.077327e-01 -4.110058e-01
1.020240e+01 -7.015868e-01 -4.744788e-01
1.032682e+01 -7.845943e-01 -5.306162e-01
1.045124e+01 -8.554717e-01 -5.785501e-01
1.057566e+01 -9.131233e-01 -6.175395e-01
1.070008e+01 -9.566577e-01 -6.469816e-01
1.082450e+01 -9.854020e-01 -6.664212e-01
1.094892e+01 -9.989117e-01 -6.755577e-01
1.107334e+01 -9.969780e-01 -6.742500e-01
1.119776e+01 -9.796308e-01 -6.625182e-01
1.132218e+01 -9.471382e-01 -6.405436e-01
1.144660e+01 -9.000027e-01 -6.086661e-01
1.157101e+01 -8.389528e-01 -5.673785e-01
1.169543e+01 -7.649325e-01 -5.173191e-01
1.181985e+01 -6.790862e-01 -4.592617e-01
1.194427e+01 -5.827410e-01 -3.941041e-01
1.206869e+01 -4.773865e-01 -3.228535e-01
1.219311e+01 -3.646515e-01 -2.466115e-01
1.231753e+01 -2.462789e-01 -1.665569e-01
1.244195e+01 -1.240988e-01 -8.392721e-02
1.256637e+01 -4.898587e-16 2.732536e-14
